novel,cohort,node_id,name,type,degree,gold_overlap,answer_overlap,gold_positions,answer_positions,core2,visual_dense
27,old20,n38,Lincoln,person,1,False,False,,,False,False
27,old20,n39,the room,location,7,False,False,,,True,True
27,old20,n40,the desk,clue_object,3,False,False,,,True,True
27,old20,n41,the carpet,clue_object,0,False,False,,,False,False
27,old20,n42,the mark on the carpet,clue_object,3,False,False,,,True,True
27,old20,n43,Brad,person,11,False,False,,,True,True
27,old20,n44,chandelier,clue_object,0,False,False,,,False,False
27,old20,n45,sheet of paper,clue_object,0,False,False,,,False,False
27,old20,n46,curtains,clue_object,0,False,False,,,False,False
27,old20,n47,table lamps,clue_object,0,False,False,,,False,False
27,old20,n48,books on built-in shelves,clue_object,0,False,False,,,False,False
27,old20,n49,Professor Yadley,person,2,False,False,,,True,True
27,old20,n50,Megalos,person,0,False,False,,,False,False
27,old20,n51,Brad's room,location,0,False,False,,,False,False
27,old20,n52,key,clue_object,0,False,False,,,False,False
27,old20,n53,small set of tools,clue_object,0,False,False,,,False,False
27,old20,n54,needle,clue_object,0,False,False,,,False,False
27,old20,n55,tiny edge of a piece of paper,clue_object,0,False,False,,,False,False
27,old20,n56,Ereli,person,3,False,False,,,True,True
27,old20,n57,small piece of paper,clue_object,2,False,False,,,True,True
27,old20,n58,study,location,6,False,False,,,True,True
27,old20,n60,Pittsburgh,location,1,False,False,,,False,False
27,old20,n61,chimney hole,clue_object,1,False,False,,,False,False
27,old20,n62,door,clue_object,3,False,False,,,True,True
27,old20,n63,desk or drawer,clue_object,0,False,False,,,False,False
27,old20,n64,man in uniform,person,1,False,False,,,False,False
27,old20,n65,Isam,person,0,False,False,,,False,False
27,old20,n67,Stephen Megala,person,4,False,False,,,True,True
27,old20,n68,Kekem the old man,person,1,False,False,,,False,False
27,old20,n69,South Pennsylvania,location,0,False,False,,,False,False
27,old20,n70,Arroyo,location,9,False,False,,,True,True
27,old20,n71,Bredwood,location,4,False,False,,,True,True
27,old20,n72,Inspector Vance,person,31,True,True,93;308;452;1554;1579;1876;1896;2856,1896;2856,True,True
27,old20,n73,Meagal,person,3,False,False,,,True,True
27,old20,n74,Helen,location,3,False,False,,,True,True
27,old20,n75,Arroyo (the yacht),clue_object,0,False,False,,,False,False
27,old20,n76,Inspector Vance's men,person,1,False,False,,,False,False
27,old20,n77,Johnny,person,1,False,False,,,False,False
27,old20,n78,Fox (the gardener),person,1,False,False,,,False,False
27,old20,n79,The small house,location,1,False,False,,,False,False
27,old20,n80,Pendleton,person,0,False,False,,,False,False
27,old20,n81,Fox,person,12,False,False,,,True,True
27,old20,n82,Patsy Malone,person,0,False,False,,,False,False
27,old20,n83,Professor Yradley,person,0,False,False,,,False,False
27,old20,n84,Officer Vane,person,3,False,False,,,True,True
27,old20,n85,Officers,clue_object,3,False,False,,,False,True
27,old20,n86,Patrol Boat,clue_object,3,False,False,,,True,True
27,old20,n87,Yradley's Outer House,location,0,False,False,,,False,False
27,old20,n88,Dock,location,4,False,False,,,True,False
27,old20,n89,Captain,person,2,False,False,,,True,True
27,old20,n92,ken figure behind him,person,2,False,False,,,True,True
27,old20,n94,Vaughn,person,0,False,False,,,False,False
27,old20,n95,Crozack,person,2,False,False,,,False,True
27,old20,n97,Professor Yardeley,person,0,False,False,,,False,False
27,old20,n98,Crosetti,person,9,False,False,,,True,True
27,old20,n99,Dr. Yadley,person,1,False,False,,,False,False
27,old20,n100,the board,clue_object,0,False,False,,,False,False
27,old20,n101,the chair,location,0,False,False,,,False,False
27,old20,n102,the visitor and opponent,person,0,False,False,,,False,False
27,old20,n103,the first row of black,clue_object,0,False,False,,,False,False
27,old20,n104,the kingline,clue_object,0,False,False,,,False,False
27,old20,n105,Disraeli,person,0,False,False,,,False,False
27,old20,n106,Philip,person,0,False,False,,,False,False
27,old20,n107,Red pawn,clue_object,4,False,False,,,True,True
27,old20,n108,Black king's line,clue_object,1,False,False,,,False,False
27,old20,n109,Totem pole,location,1,False,False,,,False,False
27,old20,n110,Crocetta,person,5,False,False,,,True,True
27,old20,n112,Andrew,person,2,False,False,,,True,True
27,old20,n113,Clinton,person,5,False,False,,,True,True
27,old20,n114,Megalas,person,1,False,False,,,False,False
27,old20,n115,caretaker,person,2,False,False,,,True,True
27,old20,n116,telegram,clue_object,2,False,False,,,True,True
27,old20,n117,Aroon Street,location,2,False,False,,,True,True
27,old20,n118,Duesenberg,clue_object,7,False,False,,,True,True
27,old20,n119,county prosecutor,person,1,False,False,,,False,False
27,old20,n120,Royo,person,1,False,False,,,False,False
27,old20,n121,small shrubs and grass,clue_object,2,False,False,,,True,True
27,old20,n122,forest,location,1,False,False,,,False,False
27,old20,n123,clearing,location,1,False,False,,,False,False
27,old20,n124,fence,clue_object,1,False,False,,,False,False
27,old20,n125,Pitt,person,1,False,False,,,False,False
27,old20,n126,footprints,clue_object,6,False,False,,,True,True
27,old20,n127,Crocker,person,2,False,False,,,True,True
27,old20,n128,Crosetti's inheritance,clue_object,0,False,False,,,False,False
27,old20,n129,Indianapolis Airport,location,2,False,False,,,True,True
27,old20,n130,Breda,person,1,False,False,,,False,False
27,old20,n133,shabby house,location,3,False,False,,,True,True
27,old20,n134,corpse,person,3,False,False,,,True,True
27,old20,n135,shabby hut,location,2,False,False,,,True,False
27,old20,n136,blood-stained and iodine-stained bandage roll,clue_object,2,False,False,,,True,False
27,old20,n137,large blue glass bottle of iodine,clue_object,2,False,False,,,True,False
27,old20,n138,wrist wound,clue_object,2,False,False,,,True,False
27,old20,n139,the perpetrator,person,1,False,False,,,False,False
27,old20,n140,the wound,clue_object,3,False,False,,,True,False
27,old20,n141,iodine bottle,clue_object,2,False,False,,,True,False
27,old20,n142,iodine,clue_object,2,False,False,,,True,False
27,old20,n143,bandage,clue_object,0,False,False,,,False,False
27,old20,n144,Wilga Crocass,person,0,False,False,,,False,False
27,old20,n145,Van's servant,person,0,False,False,,,False,False
27,old20,n146,Mrs. Brad,person,0,False,False,,,False,False
27,old20,n147,Croscutt,person,0,False,False,,,False,False
27,old20,n148,Kline,person,0,False,False,,,False,False
27,old20,n149,Wilton Auto Repair shop owner Crocker,person,0,False,False,,,False,False
27,old20,n150,Arroyo elementary school principal,person,0,False,False,,,False,False
27,old20,n151,Croaker,person,1,False,False,,,False,False
27,old20,n152,Black Mountain man,person,0,False,False,,,False,False
27,old20,n153,Van der Veer,person,9,False,False,,,False,True
27,old20,n154,Klein,person,1,False,False,,,False,False
27,old20,n155,T-junction concept,clue_object,0,False,False,,,False,False
27,old20,n156,shack,location,1,False,False,,,False,False
27,old20,n157,cave,location,0,False,False,,,False,False
27,old20,n158,pipe,clue_object,1,False,False,,,False,False
27,old20,n159,blood-stained carpet,clue_object,1,False,False,,,False,False
27,old20,n160,Bradley's note,clue_object,1,False,False,,,False,False
27,old20,n161,Fang,person,4,False,False,,,False,True
27,old20,n163,Tewell family,person,1,False,False,,,False,False
27,old20,n164,"$5,000",clue_object,1,False,False,,,False,False
27,old20,n165,Chicago,location,2,False,False,,,False,True
27,old20,n166,West Virginia,location,1,True,True,1896;2607,1896,False,False
27,old20,n167,Christmas morning,time_anchor,1,True,False,1895,,False,False
27,old20,n168,"Friday morning, December 25th",time_anchor,0,False,False,,,False,False
27,old20,n169,money,clue_object,1,True,False,178,,False,False
27,old20,n170,murderer,person,1,False,False,,,False,False
27,old20,n171,strawberry-shaped birthmark,clue_object,1,False,False,,,False,False
27,old20,n172,wharf,location,1,False,False,,,False,False
27,old20,n173,motorboat,clue_object,4,False,False,,,False,True
27,old20,n174,iron ladder,clue_object,1,False,False,,,False,False
27,old20,n175,piano,clue_object,1,False,False,,,False,False
27,old20,n176,District Attorney Escham,person,1,False,False,,,False,False
27,old20,n177,Jonah,person,3,False,False,,,True,True
27,old20,n178,Paul Roman,person,1,False,False,,,False,False
27,old20,n179,Strick,person,1,False,False,,,False,False
27,old20,n180,Ra-Harakhti,clue_object,1,False,False,,,False,False
27,old20,n181,police boat,clue_object,4,False,False,,,True,False
27,old20,n182,Dorsenbeg,clue_object,1,False,False,,,False,False
27,old20,n183,"town hall in Aroo Village, West Virginia",location,1,False,False,,,False,False
27,old20,n184,"Aroo Village, West Virginia",location,1,False,False,,,False,False
27,old20,n185,Stapletonville,location,0,False,False,,,False,False
27,old20,n186,Cheswick,location,0,False,False,,,False,False
27,old20,n187,Croscott,person,1,False,False,,,False,False
27,old20,n188,Wain,person,2,False,False,,,True,True
27,old20,n189,Sheriff Rudden,person,0,False,False,,,False,False
27,old20,n190,Clayton Inn waiter,person,1,False,False,,,False,False
27,old20,n191,motorcycle cop,person,1,False,False,,,False,False
27,old20,n192,Arroyo's grocery store,location,1,False,False,,,False,False
27,old20,n193,town hall,location,1,False,False,,,False,False
27,old20,n194,Columbus,location,3,False,False,,,True,True
27,old20,n195,Inspector,person,2,False,False,,,True,True
27,old20,n196,Toledo,location,1,False,False,,,False,False
27,old20,n197,Sandusky,location,0,False,False,,,False,False
27,old20,n198,Cleveland,location,0,False,False,,,False,False
27,old20,n199,Lorain,location,0,False,False,,,False,False
27,old20,n200,Licking,location,0,False,False,,,False,False
27,old20,n201,Chester,location,0,False,False,,,False,False
27,old20,n202,Aroo Road,clue_object,1,False,False,,,False,False
27,old20,n203,New Kensington-Pietown Road,clue_object,0,False,False,,,False,False
27,old20,n204,Oyster Island,location,6,False,False,,,True,True
27,old20,n205,Andrew Ga Tveril,person,0,False,False,,,False,False
27,old20,n206,Stolinsky,person,1,False,False,,,False,False
27,old20,n207,Crocq,person,3,False,False,,,True,True
27,old20,n208,Duesenberg car,clue_object,1,False,False,,,False,False
27,old20,n209,flannel nightgown,clue_object,0,False,False,,,False,False
27,old20,n210,chess table,clue_object,1,False,False,,,False,False
27,old20,n211,District Attorney Isam,person,3,False,False,,,True,True
27,old20,n212,Yardley,location,0,False,False,,,False,False
27,old20,n213,Minola,location,1,False,False,,,False,False
27,old20,n214,Weldon,location,2,False,False,,,False,True
27,old20,n215,Christmas trees of holly and metal,clue_object,1,False,False,,,False,False
27,old20,n216,Arroyo Village Board,person,1,False,False,,,False,False
27,old20,n217,Stapleton,person,5,False,False,,,True,True
27,old20,n218,Michael O'Keefe,person,1,False,False,,,False,False
27,old20,n219,Ellery Queen,person,1,False,False,,,False,False
27,old20,n220,Mr. Burnheim,person,1,False,False,,,False,False
27,old20,n221,Mayor Hollis,person,3,False,False,,,True,True
27,old20,n222,Arroyo Street,location,1,False,False,,,False,False
27,old20,n223,caviar,clue_object,4,False,False,,,False,True
27,old20,n224,sturgeon caviar,clue_object,1,False,False,,,False,False
27,old20,n225,salmon caviar,clue_object,1,False,False,,,False,False
27,old20,n226,blackfish caviar,clue_object,1,False,False,,,False,False
27,old20,n227,village school,location,2,False,False,,,False,True
27,old20,n228,Bernheim,person,2,False,False,,,True,True
27,old20,n229,Eleanor,person,1,False,False,,,False,False
27,old20,n230,Mayor Hollar,person,0,False,False,,,False,False
27,old20,n232,Hollis,location,1,False,False,,,False,False
27,old20,n233,the mayor,person,1,False,False,,,False,False
27,old20,n235,strange books,clue_object,2,False,False,,,False,True
27,old20,n236,the bank (Arroyo Bank),location,0,False,False,,,False,False
27,old20,n237,Mrs. Rebecca Traub,person,0,False,False,,,False,False
27,old20,n238,William,person,0,False,False,,,False,False
27,old20,n239,Timothy Trainer,person,0,False,False,,,False,False
27,old20,n240,Colonel Pickert,person,2,False,False,,,True,True
27,old20,n241,Colonel,person,0,False,False,,,False,False
27,old20,n242,Timothy Trainer (farmer),location,0,False,False,,,False,False
27,old20,n243,Pudding,location,0,False,False,,,False,False
27,old20,n244,Colonel Pickert (back of courtroom),person,0,False,False,,,False,False
27,old20,n245,tall police officer,person,0,False,False,,,False,False
27,old20,n246,"short, elderly man",person,0,False,False,,,False,False
27,old20,n247,young man with an oily face and wearing overalls,person,0,False,False,,,False,False
27,old20,n248,"short, fat man",person,2,False,False,,,False,True
27,old20,n249,audience,location,2,False,False,,,False,True
27,old20,n250,courtroom,location,2,False,False,,,False,True
27,old20,n251,New Kensington-Bridgeton Road intersection,location,1,False,False,,,False,False
27,old20,n252,Greek cross,clue_object,1,False,False,,,False,False
27,old20,n253,Tau cross,clue_object,1,False,False,,,False,False
27,old20,n254,phallus,clue_object,1,False,False,,,False,False
27,old20,n255,Egyptian cross,clue_object,1,False,False,,,False,False
27,old20,n256,Andrew Ryan,person,1,False,False,,,False,False
27,old20,n257,Jack the Ripper,person,1,False,False,,,False,False
27,old20,n258,Germany,location,0,False,False,,,False,False
27,old20,n259,Cologne,location,1,False,False,,,False,False
27,old20,n260,mountainous region,location,0,False,False,,,False,False
27,old20,n261,bushel,clue_object,0,False,False,,,False,False
27,old20,n262,Horus,clue_object,0,False,False,,,False,False
27,old20,n263,Ra,clue_object,0,False,False,,,False,False
27,old20,n264,Manzit,clue_object,0,False,False,,,False,False
27,old20,n265,Mesent,clue_object,0,False,False,,,False,False
27,old20,n266,the goddess of the sky,person,0,False,False,,,False,False
27,old20,n267,the god of the earth and fertility,person,0,False,False,,,False,False
27,old20,n268,the goddess of motherhood and fertility,person,0,False,False,,,False,False
27,old20,n269,Erlie,person,1,False,False,,,False,False
27,old20,n270,Danilo Rieka,person,2,False,False,,,False,False
27,old20,n271,the jury,person,0,False,False,,,False,False
27,old20,n272,the residents of Weldon,person,0,False,False,,,False,False
27,old20,n273,journalists,person,1,False,False,,,False,False
27,old20,n274,UESenberg,location,2,False,False,,,True,True
27,old20,n275,Inspector QUINN,person,0,False,False,,,False,False
27,old20,n276,Chief Inspector WOHN,person,0,False,False,,,False,False
27,old20,n277,Prosecutor ESSAM,person,0,False,False,,,False,False
27,old20,n278,tobacco leaves,clue_object,2,False,False,,,True,True
27,old20,n279,cigar box,location,2,False,False,,,True,True
27,old20,n280,Stirling,location,1,False,False,,,False,False
27,old20,n281,Mrs. Buckster,person,0,False,False,,,False,False
27,old20,n282,Long Island Sound,location,0,False,False,,,False,False
27,old20,n283,Reins' dock,location,3,False,False,,,True,True
27,old20,n284,The woman,person,2,False,False,,,True,False
